Time,Voltage 1,Voltage 2,Voltage 3, Voltage 4,Resistance 1,Resistance 2,Resistance 3,Resistance 4,
355,0.63,1.94,1.9,2.93,78573.03371,117255.8824,111557.1429,443459.4595,
356,0.64,1.96,1.89,2.94,80120.30075,120232.8358,110182.9787,457333.3333,
357,0.65,1.95,1.9,2.94,81679.24528,118733.3333,111557.1429,457333.3333,
358,0.65,1.95,1.88,2.94,81679.24528,118733.3333,108828.169,457333.3333,
359,0.67,1.95,1.89,2.94,84832.69962,118733.3333,110182.9787,457333.3333,
360,0.61,1.92,1.86,2.94,75513.01115,114365.2174,106175,457333.3333,
361,0.61,1.95,1.86,2.94,75513.01115,118733.3333,106175,457333.3333,
362,0.6,1.93,1.86,2.94,74000,115800,106175,457333.3333,
363,0.6,1.94,1.86,2.94,74000,117255.8824,106175,457333.3333,
364,0.6,1.95,1.86,2.95,74000,118733.3333,106175,472000,
365,0.59,1.94,1.87,2.95,72498.15498,117255.8824,107492.3077,472000,
366,0.6,1.94,1.86,2.93,74000,117255.8824,106175,443459.4595,
367,0.59,1.95,1.87,2.93,72498.15498,118733.3333,107492.3077,443459.4595,
368,0.59,1.95,1.86,2.95,72498.15498,118733.3333,106175,472000,
369,0.61,1.94,1.87,2.94,75513.01115,117255.8824,107492.3077,457333.3333,
370,0.6,1.93,1.86,2.94,74000,115800,106175,457333.3333,
371,0.6,1.93,1.87,2.94,74000,115800,107492.3077,457333.3333,
372,0.61,1.93,1.87,2.94,75513.01115,115800,107492.3077,457333.3333,
373,0.58,1.93,1.87,2.94,71007.35294,115800,107492.3077,457333.3333,
374,0.6,1.95,1.87,2.95,74000,118733.3333,107492.3077,472000,
375,0.6,1.93,1.87,2.95,74000,115800,107492.3077,472000,
376,0.6,1.94,1.86,2.95,74000,117255.8824,106175,472000,
377,0.59,1.94,1.86,2.94,72498.15498,117255.8824,106175,457333.3333,
378,0.59,1.94,1.86,2.93,72498.15498,117255.8824,106175,443459.4595,
379,0.58,1.94,1.87,2.93,71007.35294,117255.8824,107492.3077,443459.4595,
380,0.6,1.95,1.87,2.94,74000,118733.3333,107492.3077,457333.3333,
381,0.6,1.95,1.87,2.95,74000,118733.3333,107492.3077,472000,
382,0.6,1.94,1.87,2.94,74000,117255.8824,107492.3077,457333.3333,
383,0.6,1.94,1.87,2.94,74000,117255.8824,107492.3077,457333.3333,
384,0.6,1.94,1.87,2.94,74000,117255.8824,107492.3077,457333.3333,
385,0.59,1.95,1.86,2.95,72498.15498,118733.3333,106175,472000,
386,0.6,1.94,1.88,2.95,74000,117255.8824,108828.169,472000,
387,0.6,1.93,1.86,2.93,74000,115800,106175,443459.4595,
388,0.59,1.93,1.86,2.94,72498.15498,115800,106175,457333.3333,
389,0.6,1.93,1.87,2.93,74000,115800,107492.3077,443459.4595,
390,0.59,1.94,1.87,2.93,72498.15498,117255.8824,107492.3077,443459.4595,
391,0.59,1.94,1.86,2.93,72498.15498,117255.8824,106175,443459.4595,
392,0.6,1.95,1.87,2.93,74000,118733.3333,107492.3077,443459.4595,
393,0.57,1.95,1.87,2.94,69527.47253,118733.3333,107492.3077,457333.3333,
394,0.59,1.95,1.86,2.95,72498.15498,118733.3333,106175,472000,
395,0.6,1.94,1.87,2.93,74000,117255.8824,107492.3077,443459.4595,
396,0.6,1.94,1.87,2.93,74000,117255.8824,107492.3077,443459.4595,
397,0.58,1.94,1.87,2.93,71007.35294,117255.8824,107492.3077,443459.4595,
398,0.6,1.95,1.86,2.94,74000,118733.3333,106175,457333.3333,
399,0.58,1.94,1.86,2.93,71007.35294,117255.8824,106175,443459.4595,
400,0.6,1.94,1.86,2.93,74000,117255.8824,106175,443459.4595,
401,0.58,1.93,1.89,2.94,71007.35294,115800,110182.9787,457333.3333,
402,0.6,1.94,1.87,2.94,74000,117255.8824,107492.3077,457333.3333,
403,0.58,1.94,1.87,2.93,71007.35294,117255.8824,107492.3077,443459.4595,
404,0.58,1.94,1.87,2.93,71007.35294,117255.8824,107492.3077,443459.4595,
405,0.58,1.95,1.86,2.94,71007.35294,118733.3333,106175,457333.3333,
406,0.59,1.95,1.86,2.93,72498.15498,118733.3333,106175,443459.4595,
407,0.59,1.83,1.89,2.93,72498.15498,102330.6122,110182.9787,443459.4595,
408,0.58,1.74,1.86,2.92,71007.35294,91684.61538,106175,430315.7895,
409,0.58,1.85,1.96,2.92,71007.35294,104875.8621,120232.8358,430315.7895,
410,0.59,1.88,1.94,2.95,72498.15498,108828.169,117255.8824,472000,
411,0.6,2,1.91,2.93,74000,126461.5385,112951.0791,443459.4595,
412,0.59,2.01,1.9,2.93,72498.15498,128079.0698,111557.1429,443459.4595,
413,0.59,2,1.9,2.94,72498.15498,126461.5385,111557.1429,457333.3333,
414,0.58,2.02,1.89,2.95,71007.35294,129721.875,110182.9787,472000,
415,0.6,2.04,1.89,2.94,74000,133085.7143,110182.9787,457333.3333,
416,0.58,2.05,1.89,2.94,71007.35294,134808,110182.9787,457333.3333,
417,0.59,2.03,1.88,2.94,72498.15498,131390.5512,108828.169,457333.3333,
418,0.59,2.02,1.89,2.92,72498.15498,129721.875,110182.9787,430315.7895,
419,0.58,2.02,1.87,2.94,71007.35294,129721.875,107492.3077,457333.3333,
420,0.58,2.02,1.87,2.93,71007.35294,129721.875,107492.3077,443459.4595,
421,0.57,2.04,1.88,2.93,69527.47253,133085.7143,108828.169,443459.4595,
422,0.59,2.02,1.86,2.95,72498.15498,129721.875,106175,472000,
423,0.58,2.03,1.88,2.95,71007.35294,131390.5512,108828.169,472000,
424,0.58,2,1.86,2.95,71007.35294,126461.5385,106175,472000,
425,0.59,2,1.85,2.93,72498.15498,126461.5385,104875.8621,443459.4595,
426,0.58,2.01,1.86,2.93,71007.35294,128079.0698,106175,443459.4595,
427,0.58,1.99,1.88,2.93,71007.35294,124868.7023,108828.169,443459.4595,
428,0.58,1.99,1.87,2.94,71007.35294,124868.7023,107492.3077,457333.3333,
429,0.57,1.99,1.87,2.94,69527.47253,124868.7023,107492.3077,457333.3333,
430,0.58,1.99,1.87,2.93,71007.35294,124868.7023,107492.3077,443459.4595,
431,0.58,2,1.86,2.95,71007.35294,126461.5385,106175,472000,
432,0.58,2,1.86,2.93,71007.35294,126461.5385,106175,443459.4595,
433,0.56,2.01,1.87,2.94,68058.39416,128079.0698,107492.3077,457333.3333,
434,0.57,2.01,1.87,2.94,69527.47253,128079.0698,107492.3077,457333.3333,
435,0.57,2.01,1.86,2.94,69527.47253,128079.0698,106175,457333.3333,
436,0.58,2,1.87,2.93,71007.35294,126461.5385,107492.3077,443459.4595,
437,0.58,2.02,1.87,2.94,71007.35294,129721.875,107492.3077,457333.3333,
438,0.57,2.01,1.87,2.93,69527.47253,128079.0698,107492.3077,443459.4595,
439,0.58,2.01,1.87,2.93,71007.35294,128079.0698,107492.3077,443459.4595,
440,0.58,2,1.87,2.93,71007.35294,126461.5385,107492.3077,443459.4595,
441,0.58,2.01,1.87,2.94,71007.35294,128079.0698,107492.3077,457333.3333,
442,0.58,2,1.86,2.94,71007.35294,126461.5385,106175,457333.3333,
443,0.58,2,1.87,2.93,71007.35294,126461.5385,107492.3077,443459.4595,
444,0.57,2.01,1.87,2.93,69527.47253,128079.0698,107492.3077,443459.4595,
445,0.58,2,1.87,2.94,71007.35294,126461.5385,107492.3077,457333.3333,
446,0.57,2.01,1.87,2.95,69527.47253,128079.0698,107492.3077,472000,
447,0.58,2,1.86,2.94,71007.35294,126461.5385,106175,457333.3333,
448,0.57,2.02,1.87,2.95,69527.47253,129721.875,107492.3077,472000,
449,0.57,2.02,1.86,2.94,69527.47253,129721.875,106175,457333.3333,
450,0.57,2.01,1.87,2.93,69527.47253,128079.0698,107492.3077,443459.4595,
451,0.57,2.01,1.86,2.95,69527.47253,128079.0698,106175,472000,
452,0.58,2.02,1.86,2.94,71007.35294,129721.875,106175,457333.3333,
453,0.57,2.02,1.87,2.94,69527.47253,129721.875,107492.3077,457333.3333,
454,0.57,2,1.87,2.95,69527.47253,126461.5385,107492.3077,472000,
455,0.57,2.02,1.88,2.94,69527.47253,129721.875,108828.169,457333.3333,
456,0.58,2.02,1.87,2.93,71007.35294,129721.875,107492.3077,443459.4595,
457,0.56,2.03,1.87,2.93,68058.39416,131390.5512,107492.3077,443459.4595,
458,0.57,2.02,1.87,2.94,69527.47253,129721.875,107492.3077,457333.3333,
459,0.57,2.02,1.88,2.94,69527.47253,129721.875,108828.169,457333.3333,
460,0.57,2.02,1.88,2.94,69527.47253,129721.875,108828.169,457333.3333,
461,0.58,2,1.88,2.93,71007.35294,126461.5385,108828.169,443459.4595,
462,0.56,2.01,1.87,2.95,68058.39416,128079.0698,107492.3077,472000,
463,0.57,2.01,1.87,2.95,69527.47253,128079.0698,107492.3077,472000,
464,0.58,2.02,1.87,2.94,71007.35294,129721.875,107492.3077,457333.3333,
465,0.57,2.02,1.88,2.94,69527.47253,129721.875,108828.169,457333.3333,Solutions Applied
466,0.57,2.03,1.87,2.93,69527.47253,131390.5512,107492.3077,443459.4595,
467,0.57,2.02,1.86,2.94,69527.47253,129721.875,106175,457333.3333,
468,0.58,2.03,1.87,2.95,71007.35294,131390.5512,107492.3077,472000,
469,0.57,2.03,1.88,2.93,69527.47253,131390.5512,108828.169,443459.4595,
470,0.57,2.02,1.87,2.93,69527.47253,129721.875,107492.3077,443459.4595,
471,0.58,2.03,1.87,2.93,71007.35294,131390.5512,107492.3077,443459.4595,
472,0.56,2.02,1.87,2.94,68058.39416,129721.875,107492.3077,457333.3333,
473,0.56,2.02,1.87,2.93,68058.39416,129721.875,107492.3077,443459.4595,
474,0.57,2.02,1.87,2.94,69527.47253,129721.875,107492.3077,457333.3333,
475,0.56,2.03,1.87,2.95,68058.39416,131390.5512,107492.3077,472000,
476,0.56,2.03,1.87,2.93,68058.39416,131390.5512,107492.3077,443459.4595,
477,0.57,2.03,1.87,2.95,69527.47253,131390.5512,107492.3077,472000,
478,0.58,2.03,1.86,2.93,71007.35294,131390.5512,106175,443459.4595,
479,0.56,2.03,1.87,2.93,68058.39416,131390.5512,107492.3077,443459.4595,
480,0.57,2.04,1.86,2.94,69527.47253,133085.7143,106175,457333.3333,
481,0.57,2.02,1.87,2.93,69527.47253,129721.875,107492.3077,443459.4595,
482,0.58,2.02,1.87,2.94,71007.35294,129721.875,107492.3077,457333.3333,
483,0.57,2.03,1.87,2.95,69527.47253,131390.5512,107492.3077,472000,
484,0.58,2.03,1.87,2.93,71007.35294,131390.5512,107492.3077,443459.4595,
485,0.58,2.03,1.88,2.95,71007.35294,131390.5512,108828.169,472000,
486,0.58,2.03,1.88,2.95,71007.35294,131390.5512,108828.169,472000,
487,0.57,2.04,1.89,2.95,69527.47253,133085.7143,110182.9787,472000,
488,0.58,2.04,1.88,2.94,71007.35294,133085.7143,108828.169,457333.3333,
489,0.58,2.05,1.88,2.94,71007.35294,134808,108828.169,457333.3333,
490,0.58,2.05,1.88,2.95,71007.35294,134808,108828.169,472000,
491,0.57,2.04,1.87,2.94,69527.47253,133085.7143,107492.3077,457333.3333,
492,0.57,2.05,1.89,2.95,69527.47253,134808,110182.9787,472000,
493,0.58,2.05,1.88,2.94,71007.35294,134808,108828.169,457333.3333,
494,0.57,2.05,1.88,2.96,69527.47253,134808,108828.169,487529.4118,
495,0.57,2.05,1.88,2.95,69527.47253,134808,108828.169,472000,
496,0.58,2.06,1.88,2.95,71007.35294,136558.0645,108828.169,472000,
497,0.59,2.05,1.96,2.95,72498.15498,134808,120232.8358,472000,
498,0.57,2.06,1.95,2.96,69527.47253,136558.0645,118733.3333,487529.4118,
499,0.57,2.06,1.93,2.94,69527.47253,136558.0645,115800,457333.3333,
500,0.58,2.06,1.98,2.95,71007.35294,136558.0645,123300,472000,
501,0.58,2.05,1.93,2.96,71007.35294,134808,115800,487529.4118,
502,0.58,2.05,1.88,2.96,71007.35294,134808,108828.169,487529.4118,
503,0.58,2.06,1.92,2.95,71007.35294,136558.0645,114365.2174,472000,
504,0.58,2.05,1.92,2.95,71007.35294,134808,114365.2174,472000,
505,0.59,2.06,1.92,2.95,72498.15498,136558.0645,114365.2174,472000,
506,0.58,2.06,1.92,2.94,71007.35294,136558.0645,114365.2174,457333.3333,
507,0.59,2.05,1.91,2.95,72498.15498,134808,112951.0791,472000,
508,0.57,2.07,1.93,2.95,69527.47253,138336.5854,115800,472000,
509,0.58,2.06,1.93,2.96,71007.35294,136558.0645,115800,487529.4118,
510,0.58,2.07,1.94,2.96,71007.35294,138336.5854,117255.8824,487529.4118,
511,0.59,2.05,1.92,2.94,72498.15498,134808,114365.2174,457333.3333,
512,0.57,2.08,1.93,2.95,69527.47253,140144.2623,115800,472000,
513,0.58,2.05,1.94,2.95,71007.35294,134808,117255.8824,472000,
514,0.58,2.08,1.93,2.97,71007.35294,140144.2623,115800,504000,
515,0.58,2.05,1.94,2.95,71007.35294,134808,117255.8824,472000,
516,0.58,2.04,1.97,2.94,71007.35294,133085.7143,121754.8872,457333.3333,
517,0.58,2.06,1.96,2.95,71007.35294,136558.0645,120232.8358,472000,
518,0.57,2.06,1.92,2.95,69527.47253,136558.0645,114365.2174,472000,
519,0.59,2.06,1.93,2.96,72498.15498,136558.0645,115800,487529.4118,
520,0.58,2.07,1.94,2.96,71007.35294,138336.5854,117255.8824,487529.4118,
521,0.58,2.07,1.94,2.96,71007.35294,138336.5854,117255.8824,487529.4118,
522,0.58,2.06,1.93,2.96,71007.35294,136558.0645,115800,487529.4118,
523,0.58,2.05,1.94,2.96,71007.35294,134808,117255.8824,487529.4118,
524,0.58,2.06,1.93,2.96,71007.35294,136558.0645,115800,487529.4118,
525,0.58,2.06,1.95,2.95,71007.35294,136558.0645,118733.3333,472000,
526,0.58,2.06,1.96,2.96,71007.35294,136558.0645,120232.8358,487529.4118,
527,0.58,2.08,1.96,2.95,71007.35294,140144.2623,120232.8358,472000,
528,0.58,2.05,1.95,2.95,71007.35294,134808,118733.3333,472000,
529,0.58,2.05,1.97,2.95,71007.35294,134808,121754.8872,472000,
530,0.59,2.06,1.96,2.95,72498.15498,136558.0645,120232.8358,472000,
531,0.58,2.05,1.97,2.95,71007.35294,134808,121754.8872,472000,
532,0.58,2.07,1.96,2.95,71007.35294,138336.5854,120232.8358,472000,
533,0.58,2.06,1.97,2.96,71007.35294,136558.0645,121754.8872,487529.4118,
534,0.58,2.05,1.96,2.96,71007.35294,134808,120232.8358,487529.4118,
535,0.58,2.06,1.95,2.95,71007.35294,136558.0645,118733.3333,472000,
536,0.58,2.1,1.95,2.95,71007.35294,143850,118733.3333,472000,
537,0.58,2.08,1.97,2.94,71007.35294,140144.2623,121754.8872,457333.3333,
538,0.57,2.09,1.95,2.94,69527.47253,141981.8182,118733.3333,457333.3333,
539,0.58,2.08,1.97,2.96,71007.35294,140144.2623,121754.8872,487529.4118,
540,0.58,2.08,1.97,2.96,71007.35294,140144.2623,121754.8872,487529.4118,
541,0.58,2.1,1.96,2.97,71007.35294,143850,120232.8358,504000,
542,0.57,2.08,1.97,2.97,69527.47253,140144.2623,121754.8872,504000,
543,0.58,2.08,1.95,2.96,71007.35294,140144.2623,118733.3333,487529.4118,
544,0.58,2.06,1.97,2.95,71007.35294,136558.0645,121754.8872,472000,
545,0.58,2.08,1.97,2.96,71007.35294,140144.2623,121754.8872,487529.4118,
546,0.58,2.09,1.98,2.95,71007.35294,141981.8182,123300,472000,
547,0.58,2.08,1.96,2.97,71007.35294,140144.2623,120232.8358,504000,
548,0.59,2.09,1.98,2.96,72498.15498,141981.8182,123300,487529.4118,
549,0.58,2.09,1.97,2.96,71007.35294,141981.8182,121754.8872,487529.4118,
550,0.58,2.09,1.98,2.96,71007.35294,141981.8182,123300,487529.4118,
551,0.58,2.08,1.97,2.96,71007.35294,140144.2623,121754.8872,487529.4118,
552,0.58,2.08,1.96,2.94,71007.35294,140144.2623,120232.8358,457333.3333,
553,0.57,2.08,1.97,2.95,69527.47253,140144.2623,121754.8872,472000,
554,0.57,2.1,1.97,2.95,69527.47253,143850,121754.8872,472000,
555,0.58,2.1,1.98,2.94,71007.35294,143850,123300,457333.3333,
556,0.57,2.08,1.99,2.96,69527.47253,140144.2623,124868.7023,487529.4118,
557,0.57,2.08,1.99,2.96,69527.47253,140144.2623,124868.7023,487529.4118,
558,0.58,2.1,1.98,2.96,71007.35294,143850,123300,487529.4118,
559,0.57,2.08,2,2.96,69527.47253,140144.2623,126461.5385,487529.4118,
560,0.59,2.09,2,2.95,72498.15498,141981.8182,126461.5385,472000,
561,0.58,2.1,2.01,2.96,71007.35294,143850,128079.0698,487529.4118,
562,0.58,2.1,2.02,2.96,71007.35294,143850,129721.875,487529.4118,
563,0.58,2.1,2,2.95,71007.35294,143850,126461.5385,472000,
564,0.57,2.11,2.02,2.95,69527.47253,145749.5798,129721.875,472000,
565,0.58,2.11,2.02,2.95,71007.35294,145749.5798,129721.875,472000,
566,0.58,2.1,2.02,2.95,71007.35294,143850,129721.875,472000,
567,0.58,2.1,2.03,2.96,71007.35294,143850,131390.5512,487529.4118,
568,0.58,2.1,2.03,2.96,71007.35294,143850,131390.5512,487529.4118,
569,0.58,2.12,2.02,2.96,71007.35294,147681.3559,129721.875,487529.4118,
570,0.57,2.1,1.99,2.95,69527.47253,143850,124868.7023,472000,
571,0.57,2.11,2,2.96,69527.47253,145749.5798,126461.5385,487529.4118,
572,0.57,2.11,2.01,2.96,69527.47253,145749.5798,128079.0698,487529.4118,
573,0.58,2.12,2,2.95,71007.35294,147681.3559,126461.5385,472000,
574,0.59,2.1,2,2.97,72498.15498,143850,126461.5385,504000,
575,0.58,2.13,1.99,2.97,71007.35294,149646.1538,124868.7023,504000,
576,0.58,2.11,2.02,2.96,71007.35294,145749.5798,129721.875,487529.4118,
577,0.57,2.1,2.01,2.95,69527.47253,143850,128079.0698,472000,
578,0.58,2.11,2.01,2.96,71007.35294,145749.5798,128079.0698,487529.4118,
579,0.57,2.11,2.01,2.95,69527.47253,145749.5798,128079.0698,472000,
580,0.58,2.11,2.02,2.97,71007.35294,145749.5798,129721.875,504000,
581,0.59,2.13,2.02,2.95,72498.15498,149646.1538,129721.875,472000,
582,0.57,2.1,2.02,2.97,69527.47253,143850,129721.875,504000,
583,0.58,2.1,1.99,2.93,71007.35294,143850,124868.7023,443459.4595,
584,0.58,2.11,1.99,2.96,71007.35294,145749.5798,124868.7023,487529.4118,
585,0.58,2.11,2.01,2.96,71007.35294,145749.5798,128079.0698,487529.4118,
586,0.57,2.12,1.97,2.95,69527.47253,147681.3559,121754.8872,472000,
587,0.57,2.11,1.99,2.96,69527.47253,145749.5798,124868.7023,487529.4118,
588,0.57,2.11,1.99,2.95,69527.47253,145749.5798,124868.7023,472000,
589,0.57,2.12,1.99,2.96,69527.47253,147681.3559,124868.7023,487529.4118,
590,0.58,2.13,2,2.95,71007.35294,149646.1538,126461.5385,472000,
591,0.59,2.12,1.98,2.96,72498.15498,147681.3559,123300,487529.4118,
592,0.58,2.11,1.99,2.95,71007.35294,145749.5798,124868.7023,472000,
593,0.58,2.1,1.99,2.94,71007.35294,143850,124868.7023,457333.3333,
594,0.58,2.12,1.99,2.94,71007.35294,147681.3559,124868.7023,457333.3333,
595,0.58,2.13,2.01,2.96,71007.35294,149646.1538,128079.0698,487529.4118,
596,0.58,2.13,2,2.96,71007.35294,149646.1538,126461.5385,487529.4118,
597,0.58,2.12,2.01,2.94,71007.35294,147681.3559,128079.0698,457333.3333,
598,0.58,2.13,2.01,2.95,71007.35294,149646.1538,128079.0698,472000,
599,0.57,2.11,2.01,2.95,69527.47253,145749.5798,128079.0698,472000,
600,0.58,2.13,2.01,2.95,71007.35294,149646.1538,128079.0698,472000,
601,0.58,2.13,2,2.97,71007.35294,149646.1538,126461.5385,504000,
602,0.57,2.13,1.98,2.96,69527.47253,149646.1538,123300,487529.4118,
603,0.58,2.12,2,2.96,71007.35294,147681.3559,126461.5385,487529.4118,
604,0.58,2.12,2,2.95,71007.35294,147681.3559,126461.5385,472000,
605,0.58,2.13,2.02,2.95,71007.35294,149646.1538,129721.875,472000,
606,0.58,2.14,2.03,2.96,71007.35294,151644.8276,131390.5512,487529.4118,
607,0.57,2.13,2.03,2.97,69527.47253,149646.1538,131390.5512,504000,
608,0.58,2.13,2.03,2.96,71007.35294,149646.1538,131390.5512,487529.4118,
609,0.58,2.14,2.04,2.96,71007.35294,151644.8276,133085.7143,487529.4118,
610,0.58,2.13,2.04,2.97,71007.35294,149646.1538,133085.7143,504000,
611,0.58,2.13,2.02,2.97,71007.35294,149646.1538,129721.875,504000,
612,0.58,2.14,2.02,2.96,71007.35294,151644.8276,129721.875,487529.4118,
613,0.58,2.13,2.03,2.97,71007.35294,149646.1538,131390.5512,504000,
614,0.57,2.14,2.03,2.95,69527.47253,151644.8276,131390.5512,472000,
615,0.59,2.14,2.03,2.97,72498.15498,151644.8276,131390.5512,504000,
616,0.58,2.14,2.03,2.97,71007.35294,151644.8276,131390.5512,504000,
617,0.58,2.13,2.02,2.96,71007.35294,149646.1538,129721.875,487529.4118,
618,0.58,2.15,2.05,2.95,71007.35294,153678.2609,134808,472000,
619,0.58,2.13,2.04,2.98,71007.35294,149646.1538,133085.7143,521500,
620,0.59,2.14,2.04,2.97,72498.15498,151644.8276,133085.7143,504000,
621,0.58,2.14,2.06,2.96,71007.35294,151644.8276,136558.0645,487529.4118,
622,0.57,2.14,2.06,2.95,69527.47253,151644.8276,136558.0645,472000,
623,0.57,2.14,2.07,2.95,69527.47253,151644.8276,138336.5854,472000,
624,0.58,2.13,2.08,2.96,71007.35294,149646.1538,140144.2623,487529.4118,
625,0.58,2.14,2.09,2.96,71007.35294,151644.8276,141981.8182,487529.4118,
626,0.58,2.15,2.11,2.96,71007.35294,153678.2609,145749.5798,487529.4118,
627,0.58,2.14,2.09,2.96,71007.35294,151644.8276,141981.8182,487529.4118,
628,0.58,2.14,2.11,2.96,71007.35294,151644.8276,145749.5798,487529.4118,
629,0.59,2.15,2.14,2.95,72498.15498,153678.2609,151644.8276,472000,
630,0.58,2.15,2.11,2.96,71007.35294,153678.2609,145749.5798,487529.4118,
631,0.58,2.14,2.11,2.97,71007.35294,151644.8276,145749.5798,504000,
632,0.58,2.15,2.07,2.97,71007.35294,153678.2609,138336.5854,504000,
633,0.57,2.15,2.03,2.96,69527.47253,153678.2609,131390.5512,487529.4118,
634,0.58,2.15,2.03,2.96,71007.35294,153678.2609,131390.5512,487529.4118,
635,0.58,2.14,2.08,2.98,71007.35294,151644.8276,140144.2623,521500,
636,0.58,2.16,2.06,2.96,71007.35294,155747.3684,136558.0645,487529.4118,
637,0.58,2.15,2.07,2.95,71007.35294,153678.2609,138336.5854,472000,
638,0.59,2.16,2.06,2.96,72498.15498,155747.3684,136558.0645,487529.4118,
639,0.57,2.16,2.07,2.96,69527.47253,155747.3684,138336.5854,487529.4118,
640,0.58,2.15,2.06,2.98,71007.35294,153678.2609,136558.0645,521500,
641,0.58,2.15,2.06,2.97,71007.35294,153678.2609,136558.0645,504000,
642,0.59,2.14,2.08,2.97,72498.15498,151644.8276,140144.2623,504000,
643,0.58,2.15,2.08,2.95,71007.35294,153678.2609,140144.2623,472000,
644,0.58,2.16,2.08,2.96,71007.35294,155747.3684,140144.2623,487529.4118,
645,0.58,2.15,2.08,2.95,71007.35294,153678.2609,140144.2623,472000,
646,0.59,2.16,2.08,2.95,72498.15498,155747.3684,140144.2623,472000,
647,0.58,2.15,2.11,2.97,71007.35294,153678.2609,145749.5798,504000,
648,0.57,2.17,2.13,2.95,69527.47253,157853.0973,149646.1538,472000,
649,0.58,2.15,2.1,2.98,71007.35294,153678.2609,143850,521500,
650,0.57,2.16,2.11,2.97,69527.47253,155747.3684,145749.5798,504000,
651,0.57,2.15,2.12,2.96,69527.47253,153678.2609,147681.3559,487529.4118,
652,0.58,2.16,2.11,2.97,71007.35294,155747.3684,145749.5798,504000,
653,0.57,2.16,2.11,2.98,69527.47253,155747.3684,145749.5798,521500,
654,0.58,2.17,2.07,2.98,71007.35294,157853.0973,138336.5854,521500,
655,0.57,2.15,2.05,2.95,69527.47253,153678.2609,134808,472000,
656,0.58,2.17,2.02,2.95,71007.35294,157853.0973,129721.875,472000,
657,0.58,2.17,2.02,2.96,71007.35294,157853.0973,129721.875,487529.4118,
658,0.57,2.16,2.05,2.97,69527.47253,155747.3684,134808,504000,
659,0.58,2.17,2.05,2.96,71007.35294,157853.0973,134808,487529.4118,
660,0.58,2.15,2.1,2.96,71007.35294,153678.2609,143850,487529.4118,
661,0.57,2.16,2.12,2.97,69527.47253,155747.3684,147681.3559,504000,
662,0.58,2.16,2.14,2.98,71007.35294,155747.3684,151644.8276,521500,
663,0.58,2.17,2.14,2.95,71007.35294,157853.0973,151644.8276,472000,
664,0.58,2.18,2.15,2.97,71007.35294,159996.4286,153678.2609,504000,
665,0.58,2.18,2.14,2.97,71007.35294,159996.4286,151644.8276,504000,
666,0.58,2.17,2.15,2.95,71007.35294,157853.0973,153678.2609,472000,
667,0.58,2.16,2.14,2.98,71007.35294,155747.3684,151644.8276,521500,
668,0.58,2.17,2.15,2.95,71007.35294,157853.0973,153678.2609,472000,
669,0.59,2.16,2.14,2.96,72498.15498,155747.3684,151644.8276,487529.4118,
670,0.58,2.18,2.16,2.97,71007.35294,159996.4286,155747.3684,504000,
